ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Swim Event,Medal,Last_Name,Order,Start,End
92567,Heidi Pechstein Kunze,1,16,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Freestyle,,KUNZE,4223,1960,1964
93676,Gabriele Perthes,1,20,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,PERTHES,6003,1968,1968
94348,Stefan Pfeiffer,0,26,GER,1992 Summer,1992,Summer,Barcelona,Swimming,"Swimming Men's 1,500 metres Freestyle",,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,26,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,26,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,22,GER,1988 Summer,1988,Summer,Seoul,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,22,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,22,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,18,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,PFEIFFER,6043,1984,1992
94348,Stefan Pfeiffer,0,18,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,,PFEIFFER,6043,1984,1992
94379,Frank Pftze,0,21,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,PFTZE,6044,1976,1980
94379,Frank Pftze,0,21,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Freestyle,,PFTZE,6044,1976,1980
94379,Frank Pftze,0,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,PFTZE,6044,1976,1980
94379,Frank Pftze,0,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,,PFTZE,6044,1976,1980
94379,Frank Pftze,0,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,,PFTZE,6044,1976,1980
94673,Silke Pielen Rogatko,1,16,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,,ROGATKO,6567,1972,1972
94673,Silke Pielen Rogatko,1,16,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,ROGATKO,6567,1972,1972
94676,Christiane Pielke,1,25,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,,PIELKE,6070,1984,1988
94676,Christiane Pielke,1,25,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,PIELKE,6070,1984,1988
94676,Christiane Pielke,1,25,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,,PIELKE,6070,1984,1988
94676,Christiane Pielke,1,21,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,PIELKE,6070,1984,1988
94676,Christiane Pielke,1,21,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Individual Medley,,PIELKE,6070,1984,1988
94978,Mark Pinger,0,26,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,PINGER,6094,1992,1996
94978,Mark Pinger,0,22,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,PINGER,6094,1992,1996
94978,Mark Pinger,0,22,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,PINGER,6094,1992,1996
94978,Mark Pinger,0,22,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,,PINGER,6094,1992,1996
95646,Sarah Poewe,1,29,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,,POEWE,6147,2000,2012
95646,Sarah Poewe,1,29,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,POEWE,6147,2000,2012
95646,Sarah Poewe,1,25,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,POEWE,6147,2000,2012
95646,Sarah Poewe,1,25,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,,POEWE,6147,2000,2012
95646,Sarah Poewe,1,21,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,POEWE,6147,2000,2012
95646,Sarah Poewe,1,21,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,,POEWE,6147,2000,2012
95803,Anne Poleska Urban,1,28,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,,URBAN,7965,2000,2008
95803,Anne Poleska Urban,1,24,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,Bronze,URBAN,7965,2000,2008
95803,Anne Poleska Urban,1,20,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,,URBAN,7965,2000,2008
95847,Cornelia Polit Embacher,1,17,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,Silver,EMBACHER,2017,1980,1980
95872,Andrea Pollack Pinske,1,19,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Butterfly,Silver,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,19,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,19,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,Gold,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,Silver,PINSKE,6097,1976,1980
95872,Andrea Pollack Pinske,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,PINSKE,6097,1976,1980
95875,Ursula Pollack Oberstein,1,16,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,OBERSTEIN,5660,1936,1936
96373,Udo Poser,0,25,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,POSER,6197,1968,1972
96373,Udo Poser,0,25,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,,POSER,6197,1968,1972
96373,Udo Poser,0,25,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,POSER,6197,1968,1972
96373,Udo Poser,0,25,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,,POSER,6197,1968,1972
96373,Udo Poser,0,21,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,POSER,6197,1968,1972
96968,Petra Priemer Brinkmann,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,BRINKMANN,982,1976,1976
96968,Petra Priemer Brinkmann,1,15,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Freestyle,Silver,BRINKMANN,982,1976,1976
97724,Roger Pyttel,0,23,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,23,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Butterfly,Bronze,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,23,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Butterfly,Silver,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,19,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Freestyle,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,19,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Butterfly,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,19,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Butterfly,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,19,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,15,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,15,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Butterfly,,PYTTEL,6298,1972,1980
97724,Roger Pyttel,0,15,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,,PYTTEL,6298,1972,1980
98120,Fritz Albert Erich Rademacher,0,26,GER,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 200 metres Breaststroke,Silver,RADEMACHER,6334,1928,1928
99175,Emil A Rausch,0,23,GER,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's One Mile Freestyle,,RAUSCH,6399,1904,1906
99175,Emil A Rausch,0,23,GER,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,Silver,RAUSCH,6399,1904,1906
99175,Emil A Rausch,0,21,GER,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's One Mile Freestyle,Gold,RAUSCH,6399,1904,1906
99175,Emil A Rausch,0,21,GER,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 220 yard Freestyle,Bronze,RAUSCH,6399,1904,1906
99175,Emil A Rausch,0,21,GER,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 880 yard Freestyle,Gold,RAUSCH,6399,1904,1906
99778,Heidemarie Heidi Reineck,1,20,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,20,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,20,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,16,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,16,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,16,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,REINECK,6433,1968,1972
99778,Heidemarie Heidi Reineck,1,16,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,REINECK,6433,1968,1972
99805,Rica Reinisch Assmann Neumann,1,15,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,Gold,NEUMANN,5531,1980,1980
99805,Rica Reinisch Assmann Neumann,1,15,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,Gold,NEUMANN,5531,1980,1980
99805,Rica Reinisch Assmann Neumann,1,15,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,NEUMANN,5531,1980,1980
100601,Dirk Richter,0,27,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,,RICHTER,6476,1988,1992
100601,Dirk Richter,0,27,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,RICHTER,6476,1988,1992
100601,Dirk Richter,0,27,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,,RICHTER,6476,1988,1992
100601,Dirk Richter,0,24,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,,RICHTER,6476,1988,1992
100601,Dirk Richter,0,24,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Backstroke,,RICHTER,6476,1988,1992
100601,Dirk Richter,0,24,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,RICHTER,6476,1988,1992
100622,Ulrike Richter Schmidt,1,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,Gold,SCHMIDT,6906,1976,1976
100622,Ulrike Richter Schmidt,1,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Backstroke,Gold,SCHMIDT,6906,1976,1976
100622,Ulrike Richter Schmidt,1,17,GER,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,SCHMIDT,6906,1976,1976
100683,Petra Riedel,1,15,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,Bronze,RIEDEL,6480,1980,1980
102591,Margarete Grete Rosenberg Wildhagen,1,15,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,WILDHAGEN,8378,1912,1912
102591,Margarete Grete Rosenberg Wildhagen,1,15,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,,WILDHAGEN,8378,1912,1912
103480,Cathleen Rund Gromann,1,22,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,,GROMANN,2709,1996,2000
103480,Cathleen Rund Gromann,1,18,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,Bronze,GROMANN,2709,1996,2000
103480,Cathleen Rund Gromann,1,18,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,,GROMANN,2709,1996,2000
103532,Thomas Rupprath,0,31,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,31,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Butterfly,,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,27,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,27,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,23,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,23,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,,RUPPRATH,6689,2000,2008
103532,Thomas Rupprath,0,23,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,RUPPRATH,6689,2000,2008
106835,Oskar Schiele,0,23,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,SCHIELE,6887,1906,1912
106835,Oskar Schiele,0,23,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 400 metres Freestyle,,SCHIELE,6887,1906,1912
106835,Oskar Schiele,0,23,GER,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Backstroke,,SCHIELE,6887,1906,1912
106835,Oskar Schiele,0,17,GER,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's One Mile Freestyle,,SCHIELE,6887,1906,1912
106835,Oskar Schiele,0,17,GER,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 4 x 250 metres Freestyle Relay,Silver,SCHIELE,6887,1906,1912
106872,Gerhard Schiller,0,23,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,,SCHILLER,6889,1972,1972
106872,Gerhard Schiller,0,23,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,SCHILLER,6889,1972,1972
106872,Gerhard Schiller,0,23,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SCHILLER,6889,1972,1972
106976,Svenja Schlicht,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,17,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,17,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,,SCHLICHT,6897,1984,1988
106976,Svenja Schlicht,1,17,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,SCHLICHT,6897,1984,1988
107080,Carmela Schmidt Ertel,1,18,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,Bronze,ERTEL,2049,1980,1980
107080,Carmela Schmidt Ertel,1,18,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,Bronze,ERTEL,2049,1980,1980
107080,Carmela Schmidt Ertel,1,18,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,ERTEL,2049,1980,1980
107103,Ingrid Schmidt Naue,1,19,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,NAUE,5479,1960,1964
107103,Ingrid Schmidt Naue,1,19,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,,NAUE,5479,1960,1964
107103,Ingrid Schmidt Naue,1,15,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,NAUE,5479,1960,1964
107103,Ingrid Schmidt Naue,1,15,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,,NAUE,5479,1960,1964
107210,Ingeborg Schmitz,1,14,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,SCHMITZ,6911,1936,1936
107210,Ingeborg Schmitz,1,14,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,,SCHMITZ,6911,1936,1936
107225,Uta Schmuck Hoffmann,1,19,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,HOFFMANN,3153,1968,1968
107225,Uta Schmuck Hoffmann,1,19,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,HOFFMANN,3153,1968,1968
107225,Uta Schmuck Hoffmann,1,19,GER,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,HOFFMANN,3153,1968,1968
107287,Petra Schneider Kind,1,17,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,Silver,KIND,3924,1980,1980
107287,Petra Schneider Kind,1,17,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Individual Medley,Gold,KIND,3924,1980,1980
107388,Anke Scholz,1,17,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,,SCHOLZ,6928,1996,1996
107388,Anke Scholz,1,17,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,SCHOLZ,6928,1996,1996
107388,Anke Scholz,1,17,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,,SCHOLZ,6928,1996,1996
107431,Sybille Schnrock Ermisch,1,15,GER,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,Silver,ERMISCH,2046,1980,1980
107478,Alexander Schowtka,0,20,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,,SCHOWTKA,6936,1984,1984
107478,Alexander Schowtka,0,20,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SCHOWTKA,6936,1984,1984
107478,Alexander Schowtka,0,20,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,SCHOWTKA,6936,1984,1984
107478,Alexander Schowtka,0,20,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,SCHOWTKA,6936,1984,1984
107481,Hildegard Hilde Schrader Lux,1,18,GER,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,Gold,LUX,4656,1928,1928
107710,Sabina Schulze Kessler,1,16,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,KESSLER,3858,1988,1988
107774,Susanne Schuster Boerhoff,1,21,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,BOERHOFF,792,1984,1984
107774,Susanne Schuster Boerhoff,1,21,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,,BOERHOFF,792,1984,1984
108291,Elke Sehmisch,1,17,GER,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,SEHMISCH,6993,1972,1972
108306,Karin Seick,1,26,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,SEICK,6997,1984,1988
108306,Karin Seick,1,22,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,SEICK,6997,1984,1988
108306,Karin Seick,1,22,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Butterfly,Bronze,SEICK,6997,1984,1988
108306,Karin Seick,1,22,GER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,SEICK,6997,1984,1988
110314,Erwin Sietas,0,26,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,Silver,SIETAS,7133,1928,1936
110314,Erwin Sietas,0,22,GER,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,,SIETAS,7133,1928,1936
110314,Erwin Sietas,0,17,GER,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 200 metres Breaststroke,,SIETAS,7133,1928,1936
111374,Cornelia Sirch Embacher,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,Bronze,EMBACHER,2016,1988,1988
111374,Cornelia Sirch Embacher,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,Bronze,EMBACHER,2016,1988,1988
111374,Cornelia Sirch Embacher,1,21,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,EMBACHER,2016,1988,1988
111451,Peter Sitt,0,22,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,SITT,7195,1988,1992
111451,Peter Sitt,0,18,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SITT,7195,1988,1992
111451,Peter Sitt,0,18,GER,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,SITT,7195,1988,1992
113668,Torsten Spanneberg,0,29,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SPANNEBERG,7322,2000,2004
113668,Torsten Spanneberg,0,29,GER,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,,SPANNEBERG,7322,2000,2004
113668,Torsten Spanneberg,0,25,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,,SPANNEBERG,7322,2000,2004
113668,Torsten Spanneberg,0,25,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,SPANNEBERG,7322,2000,2004
113668,Torsten Spanneberg,0,25,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SPANNEBERG,7322,2000,2004
114701,Britta Steffen,1,28,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,,STEFFEN,7398,2000,2012
114701,Britta Steffen,1,28,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,,STEFFEN,7398,2000,2012
114701,Britta Steffen,1,28,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,STEFFEN,7398,2000,2012
114701,Britta Steffen,1,28,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,STEFFEN,7398,2000,2012
114701,Britta Steffen,1,24,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,STEFFEN,7398,2000,2012
114701,Britta Steffen,1,24,GER,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,Gold,STEFFEN,7398,2000,2012
