ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal
123111,Haruka Ueda,F,24.0,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
123111,Haruka Ueda,F,24.0,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
123111,Haruka Ueda,F,20.0,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,
123111,Haruka Ueda,F,20.0,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
123111,Haruka Ueda,F,20.0,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
123111,Haruka Ueda,F,20.0,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
123632,Shunpei Uto,M,17.0,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,Silver
123632,Shunpei Uto,M,17.0,JPN,1936 Summer,1936,Summer,Berlin,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
128892,Kazuo Watanabe,M,22.0,JPN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,
128892,Kazuo Watanabe,M,22.0,JPN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
132328,Takashi Yamamoto,M,26.0,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,
132328,Takashi Yamamoto,M,26.0,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,Silver
132328,Takashi Yamamoto,M,26.0,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
132328,Takashi Yamamoto,M,22.0,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,
132328,Takashi Yamamoto,M,22.0,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,
132328,Takashi Yamamoto,M,17.0,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,
132328,Takashi Yamamoto,M,17.0,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Butterfly,
132328,Takashi Yamamoto,M,17.0,JPN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
132346,Tsuyoshi Yamanaka,M,25.0,JPN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,
132346,Tsuyoshi Yamanaka,M,25.0,JPN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
132346,Tsuyoshi Yamanaka,M,21.0,JPN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 400 metres Freestyle,Silver
132346,Tsuyoshi Yamanaka,M,21.0,JPN,1960 Summer,1960,Summer,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",
132346,Tsuyoshi Yamanaka,M,21.0,JPN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
132346,Tsuyoshi Yamanaka,M,17.0,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 400 metres Freestyle,Silver
132346,Tsuyoshi Yamanaka,M,17.0,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
132346,Tsuyoshi Yamanaka,M,17.0,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
133048,Takashi Yokoyama,M,18.0,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
133048,Takashi Yokoyama,M,18.0,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
133069,Hiroshi Yoneyama,M,19.0,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,
133069,Hiroshi Yoneyama,M,19.0,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
133152,Masahiro Yoshimura,M,20.0,JPN,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 200 metres Breaststroke,Silver
133534,Masanori Yusa,M,21.0,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,Silver
133534,Masanori Yusa,M,21.0,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
133534,Masanori Yusa,M,17.0,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
7133,Dmitry Igorevich Balandin,M,21.0,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,
7133,Dmitry Igorevich Balandin,M,21.0,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,Gold
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,
123567,Konstantin Vyacheslavovich Ushkov,M,23.0,KGZ,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
91620,Park Tae-Hwan,M,26.0,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,
91620,Park Tae-Hwan,M,26.0,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,
91620,Park Tae-Hwan,M,26.0,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
91620,Park Tae-Hwan,M,22.0,KOR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Silver
91620,Park Tae-Hwan,M,22.0,KOR,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Silver
91620,Park Tae-Hwan,M,22.0,KOR,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",
91620,Park Tae-Hwan,M,18.0,KOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Freestyle,Silver
91620,Park Tae-Hwan,M,18.0,KOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,Gold
91620,Park Tae-Hwan,M,18.0,KOR,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",
91620,Park Tae-Hwan,M,14.0,KOR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,
77111,Raimundas Mauolis,M,24.0,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,
77111,Raimundas Mauolis,M,24.0,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,
77111,Raimundas Mauolis,M,24.0,LTU,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
77111,Raimundas Mauolis,M,20.0,LTU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,
77111,Raimundas Mauolis,M,20.0,LTU,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
78271,Rta Meilutyt,F,19.0,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
78271,Rta Meilutyt,F,15.0,LTU,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,
78271,Rta Meilutyt,F,15.0,LTU,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
78271,Rta Meilutyt,F,15.0,LTU,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,Gold
83326,Felipe Muoz Kapamas,M,21.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,
83326,Felipe Muoz Kapamas,M,21.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,
83326,Felipe Muoz Kapamas,M,21.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
83326,Felipe Muoz Kapamas,M,17.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,
83326,Felipe Muoz Kapamas,M,17.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,Gold
83326,Felipe Muoz Kapamas,M,17.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
98660,Mara Teresa Ramrez Gmez,F,18.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,
98660,Mara Teresa Ramrez Gmez,F,18.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,
98660,Mara Teresa Ramrez Gmez,F,18.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
98660,Mara Teresa Ramrez Gmez,F,18.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,
98660,Mara Teresa Ramrez Gmez,F,18.0,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
98660,Mara Teresa Ramrez Gmez,F,14.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,
98660,Mara Teresa Ramrez Gmez,F,14.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,
98660,Mara Teresa Ramrez Gmez,F,14.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,Bronze
98660,Mara Teresa Ramrez Gmez,F,14.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
98660,Mara Teresa Ramrez Gmez,F,14.0,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
8007,"Mietje ""Marie"" Baron (-du Puy)",F,20.0,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,Silver
8007,"Mietje ""Marie"" Baron (-du Puy)",F,16.0,NED,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
8007,"Mietje ""Marie"" Baron (-du Puy)",F,16.0,NED,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 200 metres Breaststroke,
11098,"Catharina Johanna ""Toos"" Beumer (-Krediet)",F,21.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,
11098,"Catharina Johanna ""Toos"" Beumer (-Krediet)",F,17.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,
11098,"Catharina Johanna ""Toos"" Beumer (-Krediet)",F,17.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
11560,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,23.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Breaststroke,
11560,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,23.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
11560,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,19.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 200 metres Breaststroke,
11560,"Klena Geertje ""Klenie"" Bimolt (-de Jonge)",F,19.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
15073,Karin Brienesse,F,27.0,NED,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,
15073,Karin Brienesse,F,27.0,NED,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
15073,Karin Brienesse,F,27.0,NED,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
15073,Karin Brienesse,F,27.0,NED,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
15073,Karin Brienesse,F,23.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,
15073,Karin Brienesse,F,23.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
15073,Karin Brienesse,F,23.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
15073,Karin Brienesse,F,19.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,
15073,Karin Brienesse,F,19.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,
15073,Karin Brienesse,F,19.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,
15073,Karin Brienesse,F,19.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
15073,Karin Brienesse,F,19.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
15100,Enith Sijtje Maria Brigitha (-Salle),F,21.0,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Freestyle,Bronze
15100,Enith Sijtje Maria Brigitha (-Salle),F,21.0,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,Bronze
15100,Enith Sijtje Maria Brigitha (-Salle),F,21.0,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
15100,Enith Sijtje Maria Brigitha (-Salle),F,21.0,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,
15100,Enith Sijtje Maria Brigitha (-Salle),F,21.0,NED,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
15100,Enith Sijtje Maria Brigitha (-Salle),F,17.0,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
15100,Enith Sijtje Maria Brigitha (-Salle),F,17.0,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
15100,Enith Sijtje Maria Brigitha (-Salle),F,17.0,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,
15100,Enith Sijtje Maria Brigitha (-Salle),F,17.0,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,
15100,Enith Sijtje Maria Brigitha (-Salle),F,17.0,NED,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
25975,Inge de Bruijn,F,30.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,Gold
25975,Inge de Bruijn,F,30.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,Silver
25975,Inge de Bruijn,F,30.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
25975,Inge de Bruijn,F,30.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Butterfly,Bronze
25975,Inge de Bruijn,F,30.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
25975,Inge de Bruijn,F,27.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,Gold
25975,Inge de Bruijn,F,27.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Gold
25975,Inge de Bruijn,F,27.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
25975,Inge de Bruijn,F,27.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,Gold
25975,Inge de Bruijn,F,18.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,
25975,Inge de Bruijn,F,18.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
25975,Inge de Bruijn,F,18.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
25975,Inge de Bruijn,F,18.0,NED,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
26210,"Regina Constance ""Reggie"" de Jong",F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,
26210,"Regina Constance ""Reggie"" de Jong",F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,
26210,"Regina Constance ""Reggie"" de Jong",F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 800 metres Freestyle,
26210,"Regina Constance ""Reggie"" de Jong",F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
26611,Jolanda de Rover (-Toussaint),F,24.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,
26611,Jolanda de Rover (-Toussaint),F,24.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,
26611,Jolanda de Rover (-Toussaint),F,24.0,NED,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
26611,Jolanda de Rover (-Toussaint),F,20.0,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Bronze
26611,Jolanda de Rover (-Toussaint),F,20.0,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,Gold
26611,Jolanda de Rover (-Toussaint),F,20.0,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
26611,Jolanda de Rover (-Toussaint),F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,
26611,Jolanda de Rover (-Toussaint),F,16.0,NED,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,
27081,Inge Dekker,F,30.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
27081,Inge Dekker,F,30.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
27081,Inge Dekker,F,26.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
27081,Inge Dekker,F,26.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,
27081,Inge Dekker,F,26.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
27081,Inge Dekker,F,22.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,
27081,Inge Dekker,F,22.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
27081,Inge Dekker,F,22.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,
27081,Inge Dekker,F,22.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
27081,Inge Dekker,F,18.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
27542,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",F,18.0,NED,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,
27542,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",F,18.0,NED,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
27542,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",F,14.0,NED,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Silver
27542,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",F,14.0,NED,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
30090,Johannes Drost,M,19.0,NED,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Backstroke,Bronze
43136,Chantal Groot,F,25.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,
43136,Chantal Groot,F,21.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
43136,Chantal Groot,F,21.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
43136,Chantal Groot,F,21.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Butterfly,
43136,Chantal Groot,F,21.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
43136,Chantal Groot,F,17.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
43136,Chantal Groot,F,17.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
43136,Chantal Groot,F,17.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,28.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,28.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,28.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,24.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,24.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,24.0,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20.0,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
47118,Marianne Yvonne Heemskerk (-Oudkerk-),F,20.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Individual Medley,
47118,Marianne Yvonne Heemskerk (-Oudkerk-),F,15.0,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,Silver
47118,Marianne Yvonne Heemskerk (-Oudkerk-),F,15.0,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
47214,Irma Heijting-Schuhmacher,F,27.0,NED,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,
47214,Irma Heijting-Schuhmacher,F,27.0,NED,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,
47214,Irma Heijting-Schuhmacher,F,27.0,NED,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
47214,Irma Heijting-Schuhmacher,F,23.0,NED,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,
47214,Irma Heijting-Schuhmacher,F,23.0,NED,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
47648,Thamar Nanette Henneken,F,21.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
47648,Thamar Nanette Henneken,F,21.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
58701,Johan Kenkhuis,M,24.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,
58701,Johan Kenkhuis,M,24.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
58701,Johan Kenkhuis,M,20.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,
58701,Johan Kenkhuis,M,20.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,
58701,Johan Kenkhuis,M,20.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
58701,Johan Kenkhuis,M,20.0,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,21.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Butterfly,
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,21.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,Gold
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,21.0,NED,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,17.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Butterfly,Silver
62062,"Aagje ""Ada"" Kok (-van der Linden)",F,17.0,NED,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
63094,Annabel Kosten,F,27.0,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
64249,Ranomi Kromowidjojo,F,25.0,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
