ID,FirstYear,LastYear
72377,1924,1924
72381,2012,2016
72390,2008,2008
72398,2000,2004
72421,2000,2004
72440,1960,1960
72444,2008,2008
72446,2004,2012
72462,1948,1952
72463,1952,1956
72486,2012,2016
72503,2000,2004
72504,1960,1960
72524,1912,1912
72549,1964,1968
72564,1960,1960
72568,1992,1992
72585,1960,1960
72593,2004,2004
72609,1900,1900
72617,2000,2012
72642,1992,1992
72660,1964,1964
72665,1948,1952
72669,1996,1996
72670,2016,2016
72767,1932,1932
72780,1976,1980
72863,1972,1972
72873,1976,1976
72900,2016,2016
72927,1972,1972
72942,1996,1996
72943,2004,2004
72953,1980,1980
72955,1980,1980
72971,1920,1920
72976,1996,2000
73008,1936,1936
73022,1972,1972
73026,2004,2004
73031,1936,1936
73033,1976,1976
73045,1972,1972
73050,2004,2008
73061,1992,1996
73094,2012,2016
73096,2012,2012
73126,2016,2016
73132,1984,1984
73161,2008,2008
73167,1960,1964
73185,1988,1996
73187,1952,1952
73192,2008,2008
73195,1996,1996
73203,1992,1992
73217,1996,1996
73220,1932,1932
73235,1996,1996
73238,1996,2000
73244,1976,1984
73276,1936,1936
73278,1968,1968
73288,2008,2008
73289,1984,1984
73308,1932,1936
73314,1992,1992
73335,2012,2012
73350,2004,2004
73370,2016,2016
73388,1976,1976
73420,2012,2012
73439,1988,1988
73445,2004,2016
73450,2008,2008
73453,2012,2016
73471,1980,1980
73503,1956,1956
73535,1972,1976
73600,2016,2016
73601,1968,1972
73666,2008,2008
73667,2016,2016
73683,2016,2016
73689,1900,1900
73717,2004,2004
73730,2000,2000
73733,1988,1996
73734,1992,1992
73737,2012,2016
73766,1976,1976
73796,2004,2008
73823,1996,1996
73830,2000,2000
73834,1952,1952
73848,1996,2000
73870,2004,2004
73885,1932,1936
73902,1996,1996
73908,2016,2016
73962,1984,1988
73963,2016,2016
73967,1992,2000
73981,2008,2008
73989,1996,2004
73997,1948,1948
74000,2008,2016
74015,1996,2004
74023,1996,2004
74068,1932,1932
74073,2004,2004
74087,1992,1996
74092,1912,1912
74120,2008,2016
74125,1936,1936
74140,1936,1936
74156,1920,1920
74161,1936,1936
74168,1896,1896
74267,2000,2000
74276,2016,2016
74281,1976,1976
74294,2012,2016
74295,2004,2012
74317,1948,1948
74321,1980,1980
74327,2008,2008
74356,1968,1972
74403,2004,2008
74406,1996,2004
74437,2012,2012
74443,1992,1996
74449,2004,2004
74475,1996,2012
74487,1968,1968
74491,1956,1956
74492,1964,1964
74496,2000,2000
74548,2004,2004
74627,1996,1996
74639,2016,2016
74643,1996,1996
74661,1996,1996
74667,2000,2000
74675,2016,2016
74699,2000,2000
74713,2004,2016
74733,1900,1900
74735,2016,2016
74743,1988,1988
74755,1960,1960
74772,1988,1992
74780,1996,2000
74796,2000,2004
74820,1956,1956
74834,1968,1968
74880,2004,2008
74902,2016,2016
74912,2012,2012
74928,1992,1992
74950,2016,2016
74957,2000,2000
74961,1992,1992
74964,2016,2016
74996,1996,2000
75028,1992,1992
75055,2004,2016
75086,1992,2000
75106,2012,2012
75110,2000,2008
75132,2008,2008
75160,2008,2008
75183,1992,1992
75194,1972,1972
75203,1996,2008
75205,2012,2012
75212,1980,1980
75213,1984,1984
75214,1952,1952
75221,2004,2008
75246,2000,2008
75247,1972,1976
75264,2000,2000
75305,1924,1924
75311,2012,2012
75314,2008,2008
75361,1984,1984
75380,1984,1984
75395,1972,1972
75398,1948,1948
75404,2008,2008
75414,1948,1956
75420,2004,2008
75425,1980,1980
75426,2012,2012
75442,1948,1948
75458,1968,1968
75479,1980,1984
75482,1976,1976
75558,1976,1976
75559,1900,1900
75597,1900,1900
75612,1972,1972
75621,1956,1956
75645,2016,2016
75653,1960,1964
75659,1948,1948
75660,1996,2000
75683,2016,2016
75721,1960,1960
75729,2000,2000
75730,1956,1956
75741,2008,2008
75759,1968,1968
75773,1968,1968
75791,2016,2016
75827,2012,2012
75840,1956,1956
75853,1948,1948
75867,1992,1996
75882,1988,1988
75887,1980,1980
75896,2016,2016
75952,1952,1952
75970,2004,2012
75978,1972,1972
75993,1968,1968
76000,1988,1988
76041,1984,1984
76045,1980,1980
76052,1980,1980
76070,1968,1968
76078,1952,1952
76087,2016,2016
76112,2016,2016
76166,1992,1992
76192,1908,1920
76195,2008,2008
76212,1952,1952
76218,2016,2016
76225,1996,1996
76259,1996,2000
76268,1936,1936
76296,1996,2000
76299,1960,1960
76328,1996,1996
76348,2008,2012
76421,1972,1972
76444,2012,2016
76454,2004,2008
76479,2016,2016
76481,2004,2004
76493,2004,2004
76526,2004,2008
76547,1964,1964
76551,2004,2016
76557,1992,1992
76574,2008,2008
76577,1964,1964
76585,2012,2016
76592,1972,1972
76617,2012,2012
76624,1996,1996
76631,1932,1932
76649,1920,1920
76659,1968,1976
76684,2000,2000
76695,2008,2008
76709,1980,1980
76732,2012,2016
76738,2004,2016
76757,2000,2000
76763,2000,2000
76766,1988,1988
76792,1972,1972
76797,1968,1968
76828,2008,2012
76831,1960,1960
76841,1988,1988
76844,1992,1992
76883,1936,1936
76891,1924,1924
76892,1928,1928
76958,1920,1920
76969,1988,1988
76988,1906,1906
77022,1928,1928
77072,1964,1972
77083,1972,1976
77111,1988,1996
77119,2008,2008
77134,1996,2000
77216,1988,1988
77234,1984,1984
77244,1972,1972
77257,2012,2016
77263,1972,1972
77302,1996,1996
77327,1976,1976
77328,2004,2012
77335,1968,1968
77356,1936,1936
77365,1972,1976
77443,1912,1920
77466,1968,1968
77467,1988,1992
77490,1928,1928
77491,1924,1924
77492,1952,1952
77499,2004,2004
77505,2012,2016
77523,1988,1988
77530,1928,1928
77533,1964,1964
77546,1964,1964
77547,2012,2012
77549,1912,1920
77552,1984,1988
77570,1992,1992
77582,1964,1968
77594,1972,1972
77608,1960,1960
77611,1972,1972
77664,1936,1936
77668,1956,1956
77669,2012,2016
77673,1972,1976
77678,2012,2012
77690,1968,1968
77696,1920,1924
77700,1992,1992
77704,1988,1988
77709,1968,1968
77714,2012,2016
77716,2016,2016
77719,1980,1984
77721,2016,2016
77736,1992,1992
77738,1928,1932
77744,1956,1960
77764,1960,1960
77769,1948,1952
77793,2004,2004
77797,2012,2012
77801,2004,2008
77807,1992,1992
77830,2016,2016
77849,2012,2012
77856,2016,2016
77863,2012,2016
77867,2012,2012
77902,1952,1952
77903,1948,1952
77945,1948,1952
77962,1932,1932
77968,1984,1984
77990,2004,2004
77995,1984,1988
77998,2008,2012
77999,1928,1932
78009,2012,2012
78011,2004,2008
78037,2016,2016
78038,2008,2012
78048,2000,2000
78049,1936,1936
78064,1984,1984
78071,1992,1992
78094,2004,2004
78097,2012,2012
78112,2000,2004
78121,1992,1992
78135,1968,1972
78136,2004,2012
78186,2004,2004
78213,2004,2012
78224,2016,2016
78230,1972,1972
78252,1900,1908
78267,2016,2016
78271,2012,2016
78291,2000,2000
78292,1952,1952
78299,1988,2000
78310,1968,1968
78311,1908,1912
78327,1948,1952
78366,2016,2016
78370,2000,2000
78372,1964,1968
78377,1948,1948
78385,1992,1992
78397,1988,1992
78400,2012,2012
78401,2016,2016
78404,1988,1988
78435,1972,1972
78437,1988,1988
78482,1948,1948
78485,1988,1988
78489,1992,1992
78491,2000,2016
78516,1972,1972
78518,2016,2016
78553,2016,2016
78572,1900,1900
78615,1924,1924
78637,1992,1992
78646,1972,1972
78656,2000,2004
78680,1996,1996
78702,1984,1984
78776,2012,2016
78780,1960,1964
78786,1972,1972
78795,1996,2008
78845,1900,1900
78894,1992,2004
78895,2016,2016
78902,1968,1968
78982,1968,1968
78988,1972,1972
79019,1992,1996
79020,1952,1952
79033,1992,1996
79065,1964,1964
79075,1980,1984
79084,1980,1980
79111,2004,2008
79112,2016,2016
79117,1936,1936
79121,1980,1980
79125,1964,1964
79143,1976,1980
79146,1996,1996
79156,1952,1952
79164,1908,1908
79168,2000,2004
79171,1992,1992
79178,1908,1912
79184,2012,2012
79198,1968,1968
79223,2016,2016
79225,2016,2016
79230,2000,2000
79247,1904,1904
79258,2016,2016
79259,2016,2016
79264,1968,1968
79266,2012,2016
79313,1984,1984
79347,1960,1964
79351,2012,2012
79398,1980,1980
79402,1976,1976
79406,1920,1920
79408,1988,1992
79422,1988,1992
79451,2000,2000
79454,2012,2016
79478,1924,1924
79479,1936,1936
79488,1976,1976
79508,1956,1956
79537,2004,2004
79541,2016,2016
79559,2000,2004
79613,1992,2000
79617,1988,1992
79648,1964,1964
79654,2000,2000
79657,1976,1976
79661,1996,1996
79662,2000,2004
79702,1980,1980
79707,1976,1976
79734,2000,2004
79775,1912,1912
79786,2008,2008
79790,2000,2004
79812,2008,2016
79813,1976,1976
79835,2000,2000
79881,2016,2016
79908,1928,1928
79936,1996,1996
79940,1996,1996
79948,2000,2000
79958,1952,1952
79968,1960,1960
79969,2004,2008
79978,1972,1976
79990,1968,1968
80002,2016,2016
80006,1952,1952
80016,1972,1980
80018,1972,1976
80029,1996,2000
80032,2004,2008
80048,1960,1960
80051,1984,1988
80057,2004,2004
80060,2008,2008
80099,1996,2000
80119,1980,1980
80129,2000,2004
80142,1992,1992
80143,1992,1992
80146,1960,1960
80148,1984,1992
80157,1948,1948
80159,1972,1972
80179,1992,1992
80190,2000,2004
80191,1992,2000
80195,2000,2004
80226,1984,1984
80245,1984,1984
80273,1960,1960
80324,2016,2016
80326,1972,1972
80346,1980,1980
80382,2000,2008
80390,1972,1972
80392,1984,1988
80435,1996,2000
80436,1964,1964
80448,1988,1988
80466,1948,1948
80467,1948,1948
80470,1948,1948
80471,1960,1960
80532,1988,1988
80537,1976,1976
80549,1952,1960
80561,1924,1924
80570,1996,1996
80600,2008,2008
80613,1932,1932
80617,1996,1996
80624,1992,1992
80638,1976,1976
80649,1988,1988
80658,2012,2016
80667,2016,2016
80679,2000,2004
80721,1988,1988
80732,2000,2000
80742,1952,1956
80749,2000,2000
80767,2016,2016
80772,1968,1968
80774,1976,1976
80814,2000,2000
80817,1972,1976
80838,1924,1924
80839,1988,1988
80847,1984,1984
80863,2016,2016
80921,2016,2016
80932,2016,2016
80941,2008,2008
80994,1988,1988
81009,1972,1972
81016,1968,1968
81033,1908,1908
81083,2008,2008
81085,2000,2000
81107,1932,1932
81110,1924,1924
81129,2000,2012
81148,2004,2008
81191,1920,1920
81212,1968,1968
81226,2012,2012
81232,1924,1924
81238,2016,2016
81295,1924,1924
81296,1992,1992
81298,1996,2008
81308,1956,1960
81333,1980,1980
81339,2004,2008
81370,2008,2012
81395,1972,1972
81400,2008,2008
81424,1948,1952
81486,2004,2004
81490,1952,1952
81545,1976,1976
81548,1972,1972
81584,2008,2012
81590,1956,1956
81594,2000,2008
81598,1968,1968
81606,2008,2008
81607,1992,1992
81608,1996,1996
81609,1996,1996
81617,1936,1936
81636,1984,1984
81650,2012,2012
81652,1912,1912
81663,1968,1968
81668,1984,1984
81685,1952,1952
81693,1980,1980
81694,1984,1992
81695,1928,1928
81708,2008,2008
81724,1996,1996
81744,1932,1936
81767,1984,1992
81771,2000,2000
81777,2004,2008
81782,1972,1972
81800,1984,1992
81810,2000,2004
81821,1952,1952
81823,2008,2012
81827,1968,1972
81828,1972,1972
81841,2012,2016
81844,1992,2008
81853,1992,1992
81866,1936,1936
81883,1968,1968
81888,1924,1924
81913,1988,1988
81937,1964,1964
81950,1968,1968
81962,1988,2008
81966,1968,1968
81967,1996,1996
82000,1976,1976
82001,1984,1984
82006,2000,2012
82020,2016,2016
82038,2004,2004
82042,1956,1960
82067,1976,1976
82084,2004,2004
82108,1984,1984
82135,1932,1936
82139,1924,1924
82148,1988,1988
82156,2004,2008
82164,1964,1964
82166,1984,1984
82168,2004,2004
82174,1984,1984
82185,2008,2012
82221,2012,2016
82263,1980,1980
82293,2008,2008
82328,1988,1988
82329,1984,1992
82336,1988,1988
82339,1900,1900
82340,1924,1924
82347,1956,1956
82356,1924,1924
82372,2004,2004
82379,1968,1972
82415,2000,2000
82424,2008,2016
82443,2008,2008
82473,1984,1988
82475,1992,1992
82524,1936,1936
82543,1972,1972
82555,1996,1996
82562,2016,2016
82648,2016,2016
82651,2000,2000
82667,1972,1972
82752,1924,1924
82762,1992,1996
82773,2012,2012
82798,1952,1952
82820,1984,1984
82832,2000,2004
82842,2008,2008
82877,2008,2012
82891,1972,1972
82894,2012,2012
82910,1928,1928
82933,1988,1996
82934,1988,1992
82961,1992,1992
82969,2000,2004
82981,1996,2004
83024,2016,2016
83029,1932,1932
83031,1992,1992
83035,1968,1968
83041,2008,2016
83070,1960,1960
83079,1996,2000
83088,1924,1924
83147,1960,1960
83149,1960,1960
83174,1924,1924
83177,1948,1948
83178,1960,1960
83203,1984,1984
83207,2000,2008
83255,1988,1988
83298,1952,1952
83299,1988,1988
83300,1908,1908
83314,1968,1968
83326,1968,1972
83343,2008,2008
83392,2000,2004
83430,2004,2004
83472,2016,2016
83481,2016,2016
83487,2016,2016
83510,2012,2012
83524,2012,2012
83528,1964,1964
83530,1972,1972
83538,1956,1956
83543,2004,2008
83545,2016,2016
83547,1992,1992
83548,1988,1988
83557,1992,2000
83565,2000,2000
83566,2012,2012
83650,2012,2016
83659,1952,1952
83710,1988,1988
83714,2016,2016
83759,2004,2012
83777,1996,1996
83798,1908,1908
83851,1956,1956
83852,1956,1956
83853,1992,2000
83881,1968,1968
83888,1984,1984
83942,2004,2008
83976,1976,1976
83994,1996,2004
84004,2008,2008
84008,1976,1976
84029,1984,1984
84036,1948,1948
84054,1948,1948
84058,1988,1988
84066,2004,2004
84087,1984,1988
84091,1952,1952
84158,1976,1976
84186,2008,2008
84187,2016,2016
84192,1976,1980
84212,1956,1956
84215,2016,2016
84231,1972,1976
84245,2004,2012
84251,1992,1992
84259,1960,1960
84260,1936,1948
84270,1968,1968
84274,1932,1932
84282,1964,1964
84295,1984,1988
84307,2016,2016
84315,1996,2000
84321,2004,2008
84342,2000,2008
84343,1988,1992
84353,1964,1968
84354,2008,2008
84356,1992,1992
84359,1996,2000
84400,2008,2008
84402,1984,1984
84419,2004,2008
84420,1992,1992
84431,1968,1968
84441,2000,2016
84448,1992,1996
84505,2012,2012
84533,1952,1952
84594,1920,1920
84603,1968,1968
84604,1976,1976
84617,2016,2016
84630,2016,2016
84635,2000,2004
84636,2008,2008
84647,2012,2016
84669,2000,2000
84670,1956,1956
84671,2000,2000
84674,1960,1960
84702,2004,2004
84780,2008,2008
84781,1964,1964
84811,2008,2012
84813,1972,1972
84829,1976,1976
84831,1908,1908
84836,2000,2008
84847,1976,1976
84852,2008,2008
84862,1996,1996
84863,1996,1996
84865,1956,1956
84866,1952,1952
84878,1984,1988
84888,1988,1992
84917,2000,2000
84926,2016,2016
84965,2012,2016
84971,2016,2016
84973,1972,1972
84999,1996,2004
85020,2004,2008
85038,1920,1920
85056,1996,2008
85058,2004,2004
85067,1936,1936
85080,1992,1996
85125,2012,2012
85129,1972,1972
85199,1956,1956
85201,1964,1968
85210,1972,1972
85233,1992,1996
85268,1948,1948
85288,1968,1968
85312,1952,1952
85314,2016,2016
85329,1964,1964
85337,1912,1912
85376,2012,2012
85378,2012,2012
85389,1984,1992
85473,1936,1936
85475,1996,1996
85477,1896,1896
85478,2016,2016
85480,1948,1948
85510,1984,1988
85521,2004,2008
85525,1988,1988
85527,2016,2016
85543,2008,2016
85546,1984,1984
85548,1984,1984
85570,1984,1984
85571,1976,1976
85629,2004,2004
85637,1984,1988
85651,1984,1984
85655,1988,1988
85670,2016,2016
85689,2000,2000
85693,2000,2000
85702,2004,2008
85707,1988,1992
85710,1980,1980
85713,1968,1968
85714,2000,2000
85721,2012,2016
85724,1980,1980
85725,2000,2000
85729,1968,1968
85731,1992,1992
85750,1952,1952
85752,1980,1980
85754,1964,1964
85771,1996,1996
85772,2016,2016
85777,2004,2012
85807,1996,2000
85836,1964,1964
85864,2016,2016
85873,1960,1968
85874,2008,2008
85890,2004,2008
85935,2004,2008
85937,1988,1988
85939,1988,1988
85954,1988,1988
85966,1936,1936
85995,2000,2000
86016,1992,1996
86020,2012,2016
86032,1948,1948
86048,1936,1936
86053,1972,1972
86060,1976,1980
86064,1972,1972
86103,2000,2004
86111,1972,1972
86178,2012,2012
86183,1956,1960
86197,2008,2008
86207,1968,1968
86219,2012,2012
86220,2000,2000
86243,1996,2004
86257,1956,1960
86283,2016,2016
86301,1968,1968
86372,1960,1960
86375,1920,1920
86412,1992,1996
86428,1988,1988
86449,2016,2016
86454,2012,2012
86458,1956,1956
86466,1984,1984
86476,1968,1972
86498,1968,1976
86514,1952,1952
86517,1988,1988
86525,2016,2016
86526,2008,2008
86528,1988,1988
86535,1976,1976
86541,1976,1976
86550,1972,1972
86555,1976,1976
86558,1964,1964
86565,1952,1952
86591,2008,2012
86598,2004,2004
86657,1996,2000
86666,1972,1972
86671,1964,1964
86675,1960,1960
86679,1988,1988
86697,2016,2016
86705,2008,2012
86707,1976,1976
86710,1924,1928
86714,1956,1956
86724,1976,1980
86820,1956,1956
86852,1968,1968
86857,1988,1988
86875,2008,2012
86913,1960,1964
86919,1906,1906
86922,1924,1928
86927,2000,2008
86928,1964,1964
86934,1948,1948
86935,2004,2008
86941,1976,1976
86946,1912,1912
86982,1948,1948
86985,2000,2004
87003,1956,1956
87006,1972,1976
87012,1952,1952
87019,1936,1936
87074,1984,1984
87081,1932,1932
87085,1984,1984
87097,1952,1952
87106,1948,1952
87128,1976,1976
87156,1964,1964
87185,1960,1960
87192,2000,2008
87243,1972,1972
87290,2016,2016
87299,1988,1992
87322,1932,1936
87337,2000,2004
87338,2008,2008
87350,2008,2012
87479,1988,1992
87496,1948,1952
87519,2008,2008
87521,1996,1996
87535,1980,1980
87551,2008,2008
87565,2000,2012
87571,2000,2000
87588,2004,2004
87643,1948,1948
87654,2004,2004
87660,1964,1968
87672,1984,1984
87673,2004,2004
87706,1964,1964
87759,2008,2012
87780,2004,2004
87782,1936,1936
87823,1968,1968
87858,1972,1972
87859,1996,1996
87861,1968,1972
87867,1952,1952
87879,1992,1992
87890,2012,2016
87894,1924,1924
87899,1964,1964
87902,1960,1960
87904,1952,1956
87948,1968,1968
87950,2012,2012
87955,1960,1960
87996,2012,2016
88058,1952,1952
88060,1968,1968
88068,2004,2008
88078,2004,2004
88085,1948,1948
88105,2000,2000
88143,1984,1992
88221,1956,1956
88230,1996,1996
88232,1988,1992
88269,2000,2004
88315,2000,2000
88332,2000,2000
88338,1952,1952
88354,1992,1992
88375,2000,2004
88390,1964,1964
88419,1952,1952
88461,2008,2016
88490,2008,2008
88531,2004,2008
88536,1984,1984
88552,1972,1972
88566,1948,1948
88567,1988,1988
88568,1948,1948
88573,1988,1988
88575,1976,1976
88588,1952,1952
88591,1968,1968
88600,2016,2016
88607,1996,1996
88637,1960,1960
88651,2016,2016
88712,2000,2000
88727,2016,2016
88731,2008,2016
88733,2008,2012
88735,1972,1972
88736,2008,2012
88756,2004,2004
88762,1936,1936
88788,2016,2016
88821,2016,2016
88828,1984,1984
88844,1992,1996
88855,1924,1928
88870,1952,1952
88880,1984,1988
88882,1992,1996
88888,1928,1928
88905,1952,1952
88915,1928,1928
88956,1972,1976
88981,1948,1948
89024,2008,2008
89064,1976,1976
89089,2012,2016
89109,1952,1952
89117,1992,2000
89138,1956,1956
89145,2000,2004
89151,1988,1992
89154,1972,1972
89155,2012,2012
89167,2000,2004
89189,1968,1968
89191,1924,1924
89197,1906,1908
89201,1988,1988
89232,1992,1992
89239,1908,1908
89241,1984,1988
89242,1984,1984
89261,1988,1988
89262,1988,1988
89286,1988,1988
89313,2016,2016
89314,2016,2016
89330,2004,2004
89331,2012,2012
89345,2000,2004
89349,1964,1964
89370,1984,1984
89386,1956,1956
89396,1968,1968
89397,1968,1968
89428,1996,1996
89435,2000,2000
89438,2008,2012
89453,1964,1964
89459,1906,1906
89488,1984,1984
89532,2012,2016
89538,1996,1996
89545,2000,2000
89564,1904,1904
89565,1984,1984
89584,2004,2004
89612,1968,1968
89617,2016,2016
89618,2016,2016
89630,1988,1988
89643,2012,2012
89649,2000,2004
89674,2004,2004
89681,1960,1960
89689,1968,1968
89725,2016,2016
89730,1980,1984
89731,1980,1980
89759,2004,2008
89765,1928,1928
89771,2012,2012
89774,2012,2016
89792,1996,1996
89794,1976,1976
89803,1976,1976
89804,1968,1972
89820,1996,2000
89855,1996,2004
89864,2008,2008
89869,1948,1956
89884,1964,1964
89893,1992,1996
89897,1984,1984
89906,2008,2008
89919,1988,1992
89939,1956,1956
89953,2000,2008
89983,2012,2012
89998,1984,1984
90004,2004,2016
90014,2004,2004
90020,1988,1988
90021,1912,1912
90040,2000,2000
90072,1964,1968
90074,2012,2012
90075,2012,2016
90078,2004,2004
90093,2000,2000
90127,2000,2000
90147,2000,2004
90179,2016,2016
90185,1932,1932
90187,1992,2000
90220,2000,2000
90250,1936,1936
90262,1952,1956
90275,1968,1968
90276,1932,1932
90332,1996,2004
90356,1984,1984
90357,1984,1984
90375,1952,1952
90399,1968,1972
90415,1972,1972
90427,1992,1992
90428,2000,2000
90437,1960,1964
90447,2016,2016
90452,2000,2000
90465,2000,2000
90468,1936,1936
90496,1948,1948
90497,1920,1924
90501,1964,1964
90507,2000,2004
90524,2000,2000
90543,2012,2012
90562,1988,1988
90635,1956,1956
90675,2016,2016
90678,2000,2000
90735,2000,2008
90747,1992,1992
90767,1952,1952
90821,1984,1984
90844,1972,1972
90849,2008,2012
90854,2016,2016
90855,2008,2008
90856,2008,2012
90861,1992,2000
90891,2000,2004
90906,2012,2016
90909,1948,1948
90954,1972,1972
90956,1992,1992
90967,2008,2008
91010,1976,1976
91038,2004,2012
91042,1996,1996
91048,1972,1976
91052,2004,2004
91061,2000,2004
91076,1968,1976
91079,1996,1996
91083,2004,2008
91088,1992,2000
91094,2012,2012
91122,1906,1906
91128,1992,1992
91148,1980,1980
91162,2016,2016
91182,1992,1996
91196,2004,2004
91202,2000,2004
91224,2000,2004
91238,1988,1988
91263,1906,1906
91285,2016,2016
91317,1996,1996
91341,1964,1964
91348,1980,1980
91354,1906,1906
91391,1992,1996
91393,1988,1996
91418,1976,1976
91423,1976,1980
91426,2000,2004
91441,2008,2008
91476,1988,1988
91484,1956,1956
91498,2004,2004
91519,2012,2012
91547,2016,2016
91549,1976,1976
91559,1988,1988
91571,1992,1992
91576,2004,2004
91589,2012,2012
91603,1988,1988
91620,2004,2016
91625,1996,1996
91627,1988,1988
91650,1976,1976
91653,1920,1920
91683,1980,1984
91685,1984,1984
91691,1972,1972
91695,2000,2004
91765,1988,1988
91786,2000,2004
91793,2004,2004
91817,1992,2000
91834,2000,2008
91843,1972,1972
91855,1908,1908
91971,2016,2016
91972,2004,2008
91987,1984,1984
91999,1976,1980
92046,1972,1972
92054,1968,1972
92056,2004,2004
92063,1984,1988
92076,1924,1924
92078,1968,1968
92082,1952,1952
92099,2008,2008
92110,1948,1948
92119,1956,1956
92149,1964,1964
92207,1932,1932
92221,1924,1924
92252,1984,1984
92255,1952,1952
92268,1924,1924
92294,1948,1948
92296,1972,1972
92307,2012,2012
92312,2000,2000
92361,2012,2012
92388,2008,2008
92413,2008,2016
92422,2012,2012
92439,1936,1936
92442,1964,1964
92449,1960,1960
92521,1980,1984
92524,2000,2004
92525,1936,1936
92529,2016,2016
92531,2016,2016
92552,2004,2016
92567,1960,1964
92588,2008,2008
92589,1992,2000
92592,2000,2000
92622,1968,1972
92669,2012,2016
92674,1968,1968
92682,1952,1956
92712,2000,2000
92734,1952,1952
92771,2000,2008
92802,1992,2008
92815,1924,1928
92816,1924,1924
92826,1948,1948
92843,1992,1992
92854,2004,2016
92857,1988,1988
92878,2000,2004
92898,1900,1900
92973,1992,1992
92979,1948,1948
93015,2008,2008
93019,2000,2000
93021,1988,1988
93066,1968,1972
93091,1896,1896
93095,1972,1972
93099,1932,1932
93100,1964,1964
93126,2016,2016
93159,1992,1992
93160,1996,1996
93163,2012,2012
93172,1924,1924
93177,1988,1988
93178,2016,2016
93192,1932,1932
93195,1976,1976
93218,2004,2016
93223,1928,1932
93253,1996,1996
93256,2004,2012
93258,1996,2000
93263,2008,2008
93276,1964,1964
93278,1976,1976
93290,1964,1964
93295,1976,1976
93301,1976,1976
93303,1992,1992
93310,1976,1976
93311,1948,1948
93325,1948,1948
93332,2016,2016
93338,1992,2000
93370,1976,1976
93385,2016,2016
93400,2004,2004
93420,2012,2012
93421,2012,2012
93452,2008,2008
93455,1960,1960
93466,1992,2000
93476,1968,1968
93509,1960,1960
93581,1996,2000
93582,1976,1976
93608,2016,2016
93609,1960,1960
93614,1984,1988
93627,1988,1988
93635,2016,2016
93641,1924,1924
93648,2008,2008
93660,1988,1988
93666,1908,1908
93667,1976,1976
93676,1968,1968
93710,2012,2012
93711,1920,1920
93745,1980,1980
93771,1996,1996
93776,1996,2000
93793,1920,1928
93796,1984,1984
93806,2000,2000
93824,1952,1952
93857,2000,2000
93864,1952,1952
93866,1960,1960
93884,1952,1952
93894,1936,1936
93913,1984,1984
93921,1980,1980
93935,2000,2000
93955,1972,1972
93956,1980,1980
94022,2016,2016
94023,1996,2004
94044,1976,1984
94045,1980,1988
94049,1988,1988
94054,1980,1980
94113,1980,1980
94116,1988,1988
94134,2004,2004
94141,1972,1972
94188,1952,1952
94194,1972,1972
94195,1996,1996
94216,1952,1952
94237,1972,1972
94247,1976,1976
94250,1972,1972
94255,1928,1936
94258,1924,1924
94272,1936,1936
94301,1992,1992
94304,1972,1972
94313,1900,1900
94315,1972,1976
94322,2016,2016
94340,1956,1964
94348,1984,1992
94379,1976,1980
94383,1980,1980
94386,1980,1980
94388,1960,1964
94398,2016,2016
94399,1964,1964
94406,2000,2016
94408,1964,1964
94416,2000,2000
94446,1928,1932
94447,1984,1988
94449,2016,2016
94460,1984,1984
94462,1972,1972
94465,1972,1972
94473,1964,1964
94483,1984,1984
94525,1996,2000
94528,1992,1992
94538,1960,1960
94544,1960,1960
94577,2000,2008
94588,2000,2000
94619,1988,1988
94623,1976,1976
94626,1996,2000
94628,1992,2004
94629,1984,1992
94634,2012,2012
94638,2016,2016
94649,2008,2008
94673,1972,1972
94676,1984,1988
94713,2016,2016
94731,2008,2008
94733,1996,1996
94741,1992,1992
94767,1964,1964
94779,2004,2004
94780,2000,2000
94800,2008,2012
94801,2012,2012
94815,2000,2004
94837,2008,2016
94867,1984,1988
94902,1996,2004
94938,2004,2004
94947,2000,2008
94949,1992,1992
94963,1996,1996
94970,1996,1996
94978,1992,1996
94991,2004,2016
94996,1924,1924
95013,2012,2016
95024,2016,2016
95038,1992,1992
95042,2016,2016
95044,2008,2016
95062,2008,2012
95063,2008,2008
95072,2004,2016
95090,1924,1924
95092,2004,2004
95097,2004,2004
95128,1964,1964
95131,2004,2004
95138,1936,1936
95142,1932,1936
95156,1984,1984
95158,1948,1956
95169,2012,2016
95248,1964,1964
95269,1988,1992
95270,1984,1988
95274,1996,2004
95294,2008,2012
95296,2016,2016
95321,1988,1988
95380,1980,1980
95394,2000,2004
95397,1936,1936
95408,1976,1976
95411,1964,1964
95425,1968,1968
95468,1988,1992
95532,2016,2016
95533,1988,1988
95588,1972,1972
95600,1988,1992
95617,1972,1972
95621,2000,2008
95646,2000,2012
95684,1972,1972
95685,2000,2000
95728,1980,1984
95732,1992,1996
95798,2008,2008
95801,1976,1976
95803,2000,2008
95809,2016,2016
95815,1988,1988
95830,2016,2016
95846,2008,2012
95847,1980,1980
95868,1996,2004
95871,1988,1992
95872,1976,1980
95875,1936,1936
95897,1924,1928
95946,2000,2004
95950,2004,2004
95952,2004,2012
95960,1988,1988
95962,1996,1996
95972,1980,1980
95993,1960,1960
96014,2008,2008
96049,2016,2016
96058,2016,2016
96074,1984,1992
96093,2008,2012
96103,2012,2016
96126,1996,2008
96135,1956,1960
96158,2016,2016
96168,1996,1996
96173,1992,2004
